Avoidance Factor,Fecundity Penalty,Suppressed,Gen Suppressed,Chased,Gen Chased,Avg Nondrive GC during Chase,Var in Nondrive GC during Chase,Avg Overall GC during Chase,Var in Overall GC During Chase,Avg Popsize during Chase,Var in Popsize during Chase,Duration of Chase,Drive Lost,Gen Drive Lost,Equilibrium State,Gen Equilibrium State,Simulation Stopped after 1000,Rate One Drive at End,R1 Resistance Occurred,Gen 10000 R1 Alleles Formed,DriveLostWithChase,DriveLostWithoutChase
-1,0,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,93,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,76,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,80,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,248,1,59,0.09188005,0.00931772,0.02875492,0.00050896,14073.2667,46863708.3,184,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,86,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,152,1,65,0.17131862,0.04505979,0.06263679,0.00387562,12863.9467,74076513.2,79,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,148,1,60,0.13525918,0.02781311,0.06160885,0.00561795,14151.3766,86035521.7,81,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,83,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,83,1,65,0.3693548,0.02171373,0.10559587,0.0018211,1675.2,562795.56,14,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,76,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,87,1,63,0.29977927,0.00615099,0.10894856,0.0004868,1731.45455,115463.884,15,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,278,1,62,0.11732701,0.0227953,0.03609958,0.00182656,12826.3171,49045301,209,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,89,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-1,0,1,87,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,125,1,61,0.13117974,0.00987033,0.04055296,0.00135591,11337.1296,43406986.4,58,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,92,1,65,0.25344543,0.00167497,0.11456217,0.00034443,1922.07143,71045.352,18,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,167,1,71,0.16414233,0.04964016,0.06228084,0.00631666,16663.6977,143287097,90,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,194,1,64,0.11635825,0.014884,0.04377507,0.00193239,14184.2185,88023650.6,123,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,93,1,62,0.35851696,0.01950902,0.1295414,0.00273631,1987.5,817437.796,26,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,226,1,71,0.11688735,0.01296698,0.04236094,0.00159357,12432.4546,45508503.4,147,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,172,1,59,0.15090337,0.02538446,0.06346515,0.00453254,14217.84,145082167,104,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,531,1,56,0.08926586,0.00692886,0.03170799,0.00060652,14864.2765,71302658.1,467,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,147,1,59,0.08667326,0.00907862,0.02641581,0.0006613,16462.2958,96965595,75,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,131,1,60,0.16526061,0.02484863,0.05686594,0.00302711,10013.1167,60970427.3,64,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,154,1,61,0.15136514,0.00482941,0.05669946,0.0006358,6784.83544,4704795.51,83,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,84,1,62,0.424319,0.09581862,0.07028696,0.0002232,2365.63636,1321956.96,15,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,131,1,57,0.17956551,0.05193372,0.07422442,0.01054093,14481.25,110414173,68,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,137,1,61,0.14106989,0.02204063,0.04717142,0.00103021,11317.3088,62167058,72,0,10000,0,10000,0,10000,0,10000,0,0
-0.9,0,1,248,1,60,0.07326287,0.00624307,0.02950671,0.00105559,18038.8914,81120808.2,179,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,81,1,67,0.4871948,0.0075121,0.1743314,0.00067085,1074,40822.4,10,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,157,1,60,0.11941786,0.02577097,0.03773829,0.00140672,14112.3976,41938315.7,88,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,86,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,172,1,64,0.17392871,0.06513268,0.07158758,0.01028057,18570.7857,197396856,102,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,106,1,59,0.21854902,0.0041094,0.07030812,0.00152283,5325.87879,6167372.35,37,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,115,1,57,0.16061475,0.02109982,0.05796896,0.00495078,10621.7391,46281755.1,50,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,269,1,70,0.0921887,0.0074311,0.03784533,0.00152528,14784.9471,63731987.8,194,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,123,1,66,0.22082826,0.02412868,0.08253627,0.00166526,5556.02222,3506080.91,49,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,145,1,60,0.12977777,0.01431657,0.04418944,0.0013689,12193.9286,64365595.6,74,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,302,1,67,0.14324234,0.02738653,0.04996418,0.00303168,11680.5911,45652980.6,229,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,173,1,72,0.10723921,0.02567708,0.0391323,0.00211454,19875.5544,158772446,96,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,127,1,59,0.25281107,0.08470539,0.07727746,0.0095666,9971.69091,37770228.5,59,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,152,1,63,0.14032654,0.01900207,0.05237211,0.0021201,12864.0741,98025117.4,86,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,111,1,67,0.20888304,0.01119337,0.08553566,0.00144524,5322.03125,6137864.28,36,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,75,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.8,0,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,91,1,66,0.16545985,0.00204873,0.07894207,0.00029301,3128.76923,154465.716,17,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,237,1,66,0.11777005,0.0185447,0.04365001,0.00158495,13124.7625,83537728.2,164,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,97,1,67,0.35920681,0.01999589,0.16393784,0.00198079,1209.61905,211133.379,25,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,205,1,55,0.11942474,0.03674421,0.03973153,0.00423127,19461.5786,160756332,144,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,152,1,68,0.2173269,0.04610129,0.095314,0.00825053,8761.76389,34008275.5,76,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,125,1,65,0.19896709,0.02161643,0.07125976,0.00346119,6725,8269786.54,52,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,85,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,75,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,84,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,130,1,56,0.11686953,0.0086697,0.04878567,0.00133639,11708.2656,48767405.8,68,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,189,1,66,0.08470677,0.00449531,0.02764911,0.00041827,14734.8469,68233837.6,115,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,115,1,61,0.10693094,0.00988375,0.03529266,0.00025583,10613.85,26125243.5,44,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,123,1,59,0.25764498,0.07435101,0.10576042,0.02188236,7032.29091,15007195,59,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,136,1,61,0.13477971,0.01736865,0.05316827,0.00133558,11013.5539,38278322.3,70,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,150,1,65,0.12939497,0.01915062,0.04900563,0.00265753,16333.4384,164911198,77,0,10000,0,10000,0,10000,0,10000,0,0
-0.7,0,1,138,1,61,0.13419335,0.03248576,0.03558661,0.00084857,14831.0794,67275933.6,67,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,217,1,68,0.09538052,0.01530176,0.04127004,0.0032047,15729.0216,99759878,143,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,85,1,65,0.451584,0.06762723,0.15576472,0.00798231,1349.23077,303197.254,17,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,194,1,59,0.11044856,0.00894703,0.04238505,0.00076468,10414.2377,24919668.5,126,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,85,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,133,1,62,0.1097216,0.01023848,0.0378991,0.00061764,12043.3571,44629189.9,60,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,89,1,68,0.371634,0.01495099,0.162368,0.00052853,1218.22222,50384.1728,13,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,89,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,159,1,61,0.16000957,0.05405695,0.06037698,0.00756809,17747.6222,157330916,94,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,300,1,58,0.16365076,0.02152928,0.06851422,0.00341156,10535.8565,66694691.3,234,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,74,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,383,1,59,0.11518986,0.01856268,0.04446297,0.0022374,12838.0127,54428727.7,320,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,132,1,57,0.12880486,0.04056526,0.03449825,0.0012559,14841.7359,78552640,57,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,109,1,60,0.12450506,0.00636791,0.04137987,0.00044641,8406.07895,10647977.2,42,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,183,1,66,0.16149392,0.05137559,0.06715379,0.00943045,16642.2191,156215980,110,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,324,1,62,0.13045917,0.02189311,0.04727398,0.00238234,13062.4153,77790943.7,252,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,96,1,58,0.28828748,0.07540022,0.07315274,0.00798836,9168,35746986.1,34,0,10000,0,10000,0,10000,0,10000,0,0
-0.6,0,1,144,1,58,0.15596609,0.03999977,0.05238561,0.00446419,12852.5769,66145833.8,82,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,87,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,267,1,65,0.17767862,0.02210422,0.07525548,0.00377653,11469.2694,117251504,197,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,90,1,66,0.44922908,0.00873505,0.29608808,0.01104479,833.75,184175.354,16,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,201,1,64,0.11844146,0.01500945,0.03601352,0.00053499,11580.254,50516032.7,131,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,155,1,68,0.11030166,0.01274658,0.04270057,0.00128754,13195.1867,72558566.3,79,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,163,1,66,0.17521005,0.02804515,0.06730885,0.00393875,11897.3954,100669981,90,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,91,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,109,1,71,0.33678313,0.06578236,0.1139331,0.0078343,4536.83333,3589185.94,34,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,156,1,63,0.07947952,0.00218044,0.030341,0.00024077,13283.9512,35817475.1,86,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,76,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,143,1,69,0.17797973,0.04256509,0.04778665,0.00220255,12450.0625,93880618.5,68,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,179,1,61,0.1180236,0.01685236,0.04473407,0.00231228,11992.3486,26628132.8,113,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,84,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,163,1,64,0.12407808,0.02397286,0.05582352,0.00445306,17025.7241,144776756,91,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,76,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,80,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,137,1,66,0.1041857,0.00260137,0.0396048,0.00056412,9761.62712,10081212.1,63,0,10000,0,10000,0,10000,0,10000,0,0
-0.5,0,1,95,1,62,0.30849295,0.01932197,0.09012842,0.00134707,3072.9,1244086.09,24,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,92,1,61,0.36002617,0.02565866,0.13466637,0.00887578,3696.17391,6659644.23,27,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,88,1,63,0.32033364,0.00228661,0.13442882,0.00036274,1858.27273,282041.835,15,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,86,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,91,1,70,0.65734158,0.04573947,0.27527708,0.00674039,1110.58333,102676.576,16,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,122,1,57,0.10113653,0.0049735,0.0406943,0.00065097,11937.7736,30954828.9,57,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,154,1,61,0.12108893,0.01878742,0.0472487,0.00260703,11767.8588,32540140.4,90,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,84,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,170,1,58,0.08313112,0.00842217,0.02619729,0.00032068,15990.4849,52945837.4,103,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,106,1,60,0.1335958,0.00654455,0.04175176,0.00093041,9630.7,22631170.7,35,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,171,1,62,0.12814483,0.01360056,0.0463757,0.00123992,12661.268,74614538.3,101,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,172,1,59,0.11428982,0.01385274,0.05069132,0.0023721,16211.0326,152099319,96,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,87,1,67,0.3504044,0.02024386,0.1462244,0.00091054,1154.8,61775.36,9,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,75,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,85,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,134,1,57,0.14202563,0.04515627,0.03697105,0.00300928,13548.2754,29584453.6,73,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.4,0,1,78,1,67,0.45799325,0.01695278,0.2304485,0.00052566,520,17089.5,8,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,117,1,59,0.09737344,0.00906564,0.03263764,0.00043268,13160.4694,39098904.1,53,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,80,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,82,1,58,0.21723782,0.01449784,0.07309649,0.00114681,3058.23077,3214380.49,17,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,146,1,66,0.12190611,0.01031856,0.04063422,0.00054338,11400.6364,38144914.3,70,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,280,1,65,0.13123685,0.01570249,0.05029328,0.00165617,11534.7079,74182669.5,206,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,166,1,54,0.139847,0.03852256,0.04446937,0.00283181,12979.3762,50230207,105,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,182,1,67,0.12399791,0.03668552,0.05912678,0.00933063,21786.6542,201117401,111,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,99,1,55,0.17047532,0.04236624,0.03691719,0.00091092,9588.51515,22179555,37,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,138,1,60,0.14238677,0.0278076,0.05974645,0.00477971,15119.2571,100898899,74,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,75,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,262,1,54,0.08296055,0.0045547,0.03229442,0.00051645,13986.697,41545063.9,202,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,84,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,143,1,63,0.2254851,0.06387841,0.07501944,0.00571426,9964.36765,44657706.1,72,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,84,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,205,1,62,0.10117138,0.01036497,0.03551122,0.00063789,13001.3835,32185238.8,137,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,83,1,68,0.62101533,0.01750494,0.35231167,0.00343143,435,2762,7,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,154,1,59,0.13431145,0.02533491,0.04656676,0.00186357,14276.2235,98848538.1,89,0,10000,0,10000,0,10000,0,10000,0,0
-0.3,0,1,132,1,59,0.18389855,0.03604852,0.07618656,0.00693376,10189.25,37107143.3,68,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,84,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,89,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,76,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,100,1,71,0.38279888,0.01085798,0.13203006,0.00053801,1823.75,40141.0625,20,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,78,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,79,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,85,1,56,0.06997018,0.00016438,0.01967344,8.22E-06,9940.14286,11248991.4,18,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,208,1,63,0.17017804,0.04231862,0.07631558,0.01073783,10405.3415,46443821,127,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,81,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,127,1,58,0.15450591,0.03787125,0.03269016,0.00100001,13066.8704,48387737.3,58,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,108,1,62,0.10387999,0.00106737,0.03302266,0.00010053,8013.16129,3206085.36,35,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,132,1,59,0.22486024,0.06628505,0.08675663,0.01146928,11495.5161,62747638,66,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,105,1,62,0.14262696,0.01641204,0.03184399,0.00079561,11110.5882,32160872.6,38,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,97,1,57,0.15206777,0.01207873,0.04173051,0.00052528,8448.89286,13998004.2,32,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,84,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,143,1,58,0.23706633,0.05824035,0.07255964,0.00478823,9911,59753161.8,77,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,109,1,63,0.07593472,0.00145186,0.03127474,0.00014706,12553.3784,26737356.8,43,0,10000,0,10000,0,10000,0,10000,0,0
-0.2,0,1,89,1,67,0.334943,0.02702183,0.09101551,0.00014708,2376.7,446202.81,14,0,10000,0,10000,0,10000,0,10000,0,0
-0.1,0,1,82,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.1,0,1,82,1,71,0.520982,0.01808378,0.23456033,0.00025516,583.666667,4744.22222,7,0,10000,0,10000,0,10000,0,10000,0,0
-0.1,0,1,77,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.1,0,1,86,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.1,0,1,80,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
-0.1,0,1,142,1,63,0.10160959,0.01306262,0.04407415,0.00167244,16334.7042,103867657,75,0,10000,0,10000,0,10000,0,10000,0,0
-0.1,0,1,98,1,69,0.457093,0.03846699,0.2553388,0.0043202,673.05,103882.048,25,0,10000,0,10000,0,10000,0,10000,0,0
-0.1,0,1,74,0,10000,10000,10000,10000,10000,1.00E+06,1.00E+06,10000,0,10000,0,10000,0,10000,0,10000,0,0
